Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Sergio Agüero,10.0,ar ARG,FW,27-257,90,0,0,0,0,5,0,0,0,0,3,4,1,0,1,0,,,Manchester City
Raheem Sterling,7.0,eng ENG,AM,21-068,90,0,0,0,0,2,0,0,0,1,2,0,11,2,1,0,,,Manchester City
David Silva,21.0,es ESP,AM,30-037,90,0,0,0,0,2,0,0,0,2,1,0,3,3,1,0,,,Manchester City
Yaya Touré,42.0,ci CIV,AM,32-277,90,0,0,0,0,5,2,0,0,1,2,0,0,0,0,0,,,Manchester City
Fernando,6.0,br BRA,DM,28-204,65,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,,,Manchester City
Kelechi Iheanacho,72.0,ng NGA,"FW,MF",19-134,25,1,0,0,0,1,1,0,0,1,0,0,2,1,0,0,,,Manchester City
Fernandinho,25.0,br BRA,DM,30-286,90,0,0,0,0,1,0,0,0,1,0,0,0,1,4,0,,,Manchester City
Gaël Clichy,22.0,fr FRA,LB,30-203,74,0,1,0,0,0,0,0,0,1,2,0,2,1,0,0,,,Manchester City
Aleksandar Kolarov,11.0,rs SRB,DF,30-096,16,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,,,Manchester City
Nicolás Otamendi,30.0,ar ARG,CB,28-002,90,0,0,0,0,2,1,0,0,0,1,0,0,2,5,0,,,Manchester City
Vincent Kompany,4.0,be BEL,CB,29-310,90,0,0,0,0,1,0,1,0,2,0,0,0,2,2,0,,,Manchester City
Pablo Zabaleta,5.0,ar ARG,RB,31-029,90,0,0,0,0,0,0,0,0,1,2,0,2,5,2,0,,,Manchester City
Joe Hart,1.0,eng ENG,GK,28-301,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Manchester City
13 Players,,,,,990,1,1,0,0,19,4,1,0,12,14,4,25,20,18,0,,,Manchester City
