Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Zlatan Ibrahimović,9.0,se SWE,FW,35-084,90,1,2,0,0,4,3,0,0,0,0,1,2,1,0,0,0,0,Manchester United
Jesse Lingard,14.0,eng ENG,FW,24-011,61,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,Manchester United
Henrikh Mkhitaryan,22.0,am ARM,"FW,MF",27-340,29,1,0,0,0,2,1,0,0,0,1,1,2,0,0,0,0,0,Manchester United
Juan Mata,8.0,es ESP,FW,28-242,73,0,0,0,0,2,1,0,0,1,1,0,4,0,0,0,0,0,Manchester United
Anthony Martial,11.0,fr FRA,"FW,MF",21-021,17,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,Manchester United
Paul Pogba,6.0,fr FRA,CM,23-286,90,0,1,0,0,8,3,0,0,0,1,0,2,3,1,0,0,0,Manchester United
Michael Carrick,16.0,eng ENG,CM,35-151,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Manchester United
Ander Herrera,21.0,es ESP,CM,27-134,83,0,0,0,0,4,0,0,0,0,1,0,3,0,1,0,0,0,Manchester United
Marouane Fellaini,27.0,be BEL,MF,29-034,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester United
Daley Blind,17.0,nl NED,LB,26-292,90,1,0,0,0,1,1,1,0,2,1,0,5,1,1,0,0,0,Manchester United
Marcos Rojo,5.0,ar ARG,CB,26-281,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Manchester United
Phil Jones,4.0,eng ENG,CB,24-309,90,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,Manchester United
Antonio Valencia,25.0,ec ECU,RB,31-144,90,0,0,0,0,0,0,0,0,2,0,1,5,2,2,0,0,0,Manchester United
David de Gea,1.0,es ESP,GK,26-049,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester United
14 Players,,,,,990,3,3,0,0,26,9,1,0,6,9,4,24,8,10,0,0,0,Manchester United
