Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Joselu,11.0,es ESP,FW,25-296,90,0,0,0,0,4,4,0,0,2,2,2,2,0,0,0,,,Stoke City
Marko Arnautović,10.0,at AUT,AM,26-273,86,0,0,0,0,1,0,0,0,1,0,4,0,2,1,0,,,Stoke City
Charlie Adam,16.0,sct SCO,MF,30-038,4,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,,,Stoke City
Jonathan Walters,19.0,ie IRL,AM,32-119,90,0,0,0,0,2,1,0,0,1,1,2,2,0,0,0,,,Stoke City
Bojan Krkić,27.0,es ESP,AM,25-142,63,0,0,0,0,4,1,0,0,1,0,0,2,0,1,0,,,Stoke City
Mame Biram Diouf,18.0,sn SEN,"FW,MF",28-032,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Stoke City
Ibrahim Afellay,14.0,nl NED,DM,29-290,87,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,,,Stoke City
Marco van Ginkel,15.0,nl NED,MF,23-047,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Stoke City
Glenn Whelan,6.0,ie IRL,DM,32-004,90,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,,,Stoke City
Erik Pieters,3.0,nl NED,LB,27-163,90,0,0,0,0,0,0,0,0,4,2,0,4,1,6,0,,,Stoke City
Philipp Wollscheid,26.0,de GER,CB,26-317,90,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,,Stoke City
Ryan Shawcross,17.0,eng ENG,CB,28-105,90,0,0,0,0,0,0,0,0,3,0,1,0,2,5,0,,,Stoke City
Glen Johnson,8.0,eng ENG,RB,31-147,90,0,0,0,0,0,0,0,0,1,1,0,1,2,4,0,,,Stoke City
Jack Butland,1.0,eng ENG,GK,22-313,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Stoke City
14 Players,,,,,990,0,0,0,0,14,6,0,0,16,10,9,18,8,19,0,,,Stoke City
