Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Joselu,11.0,es ESP,FW,25-211,60,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,,,Stoke City
Peter Crouch,25.0,eng ENG,FW,34-267,30,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,Stoke City
Marko Arnautović,10.0,at AUT,AM,26-188,90,0,0,0,0,2,0,0,0,0,2,2,1,2,0,0,,,Stoke City
Xherdan Shaqiri,22.0,ch SUI,AM,24-014,59,0,0,0,0,1,0,0,0,1,2,1,8,1,0,0,,,Stoke City
Jonathan Walters,19.0,ie IRL,"FW,MF",32-034,31,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,,,Stoke City
Bojan Krkić,27.0,es ESP,AM,25-057,90,0,0,0,0,1,0,0,0,0,0,2,2,0,2,0,,,Stoke City
Glenn Whelan,6.0,ie IRL,DM,31-284,90,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0,,,Stoke City
Charlie Adam,16.0,sct SCO,DM,29-318,90,0,0,0,0,5,0,1,0,4,3,0,5,0,0,0,,,Stoke City
Erik Pieters,3.0,nl NED,LB,27-078,90,0,0,0,0,1,0,1,0,0,2,0,2,6,5,0,,,Stoke City
Philipp Wollscheid,26.0,de GER,CB,26-232,90,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,,,Stoke City
Geoff Cameron,20.0,us USA,CB,30-105,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Stoke City
Marc Wilson,12.0,ie IRL,"DF,MF",28-068,82,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,,,Stoke City
Glen Johnson,8.0,eng ENG,RB,31-062,90,0,0,0,0,0,0,0,0,0,1,0,6,4,1,0,,,Stoke City
Jack Butland,1.0,eng ENG,GK,22-228,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Stoke City
14 Players,,,,,990,0,0,0,0,11,0,3,0,10,17,8,26,17,12,0,,,Stoke City
Odion Ighalo,24.0,ng NGA,FW,26-130,88,0,1,0,0,3,0,1,0,2,2,0,0,1,0,0,,,Watford
Adlène Guedioura,17.0,dz ALG,MF,29-346,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Watford
Troy Deeney,9.0,eng ENG,AM,27-117,90,1,0,0,0,3,1,0,0,5,2,0,0,0,0,0,,,Watford
Almen Abdi,22.0,ch SUI,AM,29-003,77,1,0,0,0,2,1,0,0,2,0,0,1,4,1,0,,,Watford
Valon Behrami,11.0,ch SUI,"DF,MF",30-188,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Watford
Étienne Capoue,29.0,fr FRA,DM,27-105,90,0,0,0,0,2,0,0,0,1,3,0,0,1,4,0,,,Watford
Ben Watson,23.0,eng ENG,DM,30-107,90,0,0,0,0,1,0,0,0,1,0,0,6,2,3,0,,,Watford
Ikechi Anya,21.0,sct SCO,AM,27-294,65,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,,,Watford
Juan Carlos Paredes,14.0,ec ECU,"DF,MF",28-108,25,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,,,Watford
Nathan Aké,16.0,nl NED,LB,20-248,90,0,0,0,0,0,0,0,0,5,1,0,1,4,3,0,,,Watford
Miguel Britos,3.0,uy URU,CB,30-099,90,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,,,Watford
Craig Cathcart,15.0,nir NIR,CB,26-260,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,Watford
Allan Nyom,2.0,cm CMR,RB,27-167,90,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,,,Watford
Heurelho Gomes,1.0,br BRA,GK,34-251,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Watford
14 Players,,,,,990,2,1,0,0,13,3,1,0,18,10,0,12,18,20,0,,,Watford
