Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Andy Carroll,9.0,eng ENG,FW,27-360,90,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,Leicester City
Dimitri Payet,27.0,fr FRA,AM,29-277,90,0,0,0,0,8,3,0,0,0,2,0,13,1,0,0,0,0,Leicester City
Michail Antonio,30.0,jm JAM,AM,26-278,90,0,0,0,0,5,1,0,0,0,3,1,5,0,0,0,0,0,Leicester City
André Ayew,20.0,gh GHA,AM,27-014,64,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,Leicester City
Sofiane Feghouli,7.0,dz ALG,"FW,MF",27-005,26,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Leicester City
Cheikhou Kouyaté,8.0,sn SEN,DM,27-010,77,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Leicester City
Edimilson Fernandes,31.0,ch SUI,"DF,MF",20-260,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Leicester City
Mark Noble,16.0,eng ENG,DM,29-237,56,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Leicester City
Manuel Lanzini,10.0,ar ARG,"FW,MF",23-320,34,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,Leicester City
Aaron Cresswell,3.0,eng ENG,LB,27-016,90,0,0,0,0,2,1,0,0,0,0,0,8,1,0,0,0,0,Leicester City
Angelo Ogbonna,21.0,it ITA,CB,28-222,90,0,0,0,0,1,0,1,0,2,0,0,0,1,2,0,0,0,Leicester City
Winston Reid,2.0,nz NZL,CB,28-181,90,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,Leicester City
Håvard Nordtveit,4.0,no NOR,RB,26-193,90,0,0,0,0,1,0,1,0,1,0,0,1,1,2,0,0,0,Leicester City
Darren Randolph,1.0,ie IRL,GK,29-233,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leicester City
14 Players,,,,,990,0,0,0,0,24,5,3,0,8,10,2,29,8,8,0,0,0,Leicester City
