Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Saido Berahino,18.0,bi BDI,FW,22-074,78,1,0,0,0,2,2,0,0,2,1,1,2,1,0,0,,,West Bromwich Albion
Craig Gardner,8.0,eng ENG,MF,28-326,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,West Bromwich Albion
Salomón Rondón,9.0,ve VEN,FW,26-031,70,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,,,West Bromwich Albion
Rickie Lambert,17.0,eng ENG,FW,33-243,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,West Bromwich Albion
James McClean,14.0,ie IRL,RM,26-178,90,0,0,0,0,1,0,0,0,0,4,1,7,0,0,0,,,West Bromwich Albion
Claudio Yacob,5.0,ar ARG,CM,28-091,90,0,0,0,0,1,0,1,0,1,0,0,1,4,1,0,,,West Bromwich Albion
Darren Fletcher,24.0,sct SCO,CM,31-258,90,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,,,West Bromwich Albion
Stéphane Sessègnon,29.0,bj BEN,LM,31-138,90,0,0,0,0,1,0,0,0,2,2,0,5,1,1,0,,,West Bromwich Albion
Chris Brunt,11.0,nir NIR,LB,30-307,90,0,0,0,0,0,0,0,0,1,1,0,3,0,3,0,,,West Bromwich Albion
Jonny Evans,6.0,nir NIR,CB,27-287,90,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,,,West Bromwich Albion
Gareth McAuley,23.0,nir NIR,CB,35-316,90,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,,,West Bromwich Albion
Craig Dawson,25.0,eng ENG,RB,25-164,90,0,0,0,0,1,0,1,0,2,2,0,4,1,2,0,,,West Bromwich Albion
Boaz Myhill,13.0,wls WAL,GK,32-342,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,West Bromwich Albion
13 Players,,,,,990,1,0,0,0,9,2,2,0,12,13,2,24,8,11,0,,,West Bromwich Albion
