Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Graziano Pellè,19.0,it ITA,FW,30-269,90,1,1,0,0,6,3,0,0,1,1,0,1,1,3,0,,,Southampton
Dušan Tadić,11.0,rs SRB,FW,27-141,83,0,0,0,0,3,0,0,0,0,0,1,6,1,0,0,,,Southampton
Jay Rodriguez,9.0,eng ENG,"FW,MF",26-255,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,Southampton
Sadio Mané,10.0,sn SEN,LM,23-365,90,0,0,0,0,2,0,0,0,0,1,0,3,3,1,0,,,Southampton
Shane Long,7.0,ie IRL,CM,29-078,59,1,1,0,0,2,1,0,0,0,1,1,0,0,1,0,,,Southampton
James Ward-Prowse,16.0,eng ENG,MF,21-160,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,Southampton
Victor Wanyama,12.0,ke KEN,CM,24-289,90,1,0,0,0,3,1,0,0,3,1,0,1,1,0,0,,,Southampton
Jordy Clasie,4.0,nl NED,RM,24-287,76,0,0,0,0,0,0,0,0,0,0,0,7,2,3,0,,,Southampton
Oriol Romeu,14.0,es ESP,MF,24-198,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,Southampton
Ryan Bertrand,21.0,eng ENG,LB,26-248,90,0,0,0,0,0,0,0,0,1,0,0,6,2,3,0,,,Southampton
Virgil van Dijk,17.0,nl NED,CB,24-276,90,0,0,0,0,1,0,0,0,2,1,0,0,1,5,0,,,Southampton
José Fonte,6.0,pt POR,CB,32-109,90,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,,,Southampton
Cuco Martina,15.0,cw CUW,RB,26-197,90,0,0,0,0,0,0,0,0,1,2,0,4,1,1,0,,,Southampton
Fraser Forster,1.0,eng ENG,GK,28-023,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Southampton
14 Players,,,,,990,3,2,0,0,20,6,0,0,8,7,2,30,16,20,0,,,Southampton
Aleksandar Mitrović,45.0,rs SRB,FW,21-206,90,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,,,Newcastle United
Ayoze Pérez,17.0,es ESP,FW,22-255,69,0,0,0,0,2,1,0,0,1,0,0,1,2,1,0,,,Newcastle United
Papiss Cissé,9.0,sn SEN,FW,30-311,21,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,Newcastle United
Andros Townsend,25.0,eng ENG,CM,24-268,90,1,0,0,0,2,2,0,0,0,2,0,8,2,3,0,,,Newcastle United
Moussa Sissoko,7.0,fr FRA,RM,26-237,90,0,0,0,0,1,0,0,0,1,1,0,5,5,1,0,,,Newcastle United
Jonjo Shelvey,12.0,eng ENG,CM,24-042,90,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,,,Newcastle United
Georginio Wijnaldum,5.0,nl NED,LM,25-150,90,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,,,Newcastle United
Vurnon Anita,8.0,cw CUW,LB,27-005,90,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,,,Newcastle United
Chancel Mbemba,18.0,cd COD,CB,21-245,90,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,,,Newcastle United
Steven Taylor,27.0,eng ENG,CB,30-077,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Newcastle United
Jamaal Lascelles,6.0,eng ENG,DF,22-150,45,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,,Newcastle United
Daryl Janmaat,22.0,nl NED,RB,26-262,39,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,,,Newcastle United
Siem de Jong,10.0,nl NED,"FW,MF",27-072,51,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,Newcastle United
Karl Darlow,26.0,wls WAL,GK,25-184,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Newcastle United
14 Players,,,,,990,1,1,0,0,5,3,0,0,7,7,1,20,19,20,0,,,Newcastle United
