Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Rudy Gestede,39.0,bj BEN,FW,27-084,90,0,0,0,0,3,1,1,0,2,2,0,0,0,0,0,,,Aston Villa
Jack Grealish,40.0,eng ENG,FW,20-114,56,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,Aston Villa
Adama Traoré,20.0,es ESP,"FW,MF",19-342,32,0,1,0,0,0,0,1,0,1,0,0,4,1,0,0,,,Aston Villa
Scott Sinclair,9.0,eng ENG,"FW,MF",26-283,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Aston Villa
Carles Gil,25.0,es ESP,FW,23-041,90,1,0,0,0,2,1,1,0,0,0,0,5,1,0,0,,,Aston Villa
Jordan Veretout,17.0,fr FRA,CM,22-307,90,0,0,0,0,1,1,0,0,1,0,0,3,1,2,0,,,Aston Villa
Idrissa Gana Gueye,8.0,sn SEN,CM,26-098,90,0,0,0,0,0,0,0,0,2,1,0,0,4,6,0,,,Aston Villa
Leandro Bacuna,7.0,cw CUW,CM,24-134,90,0,0,0,0,2,0,0,0,2,0,0,1,3,1,0,,,Aston Villa
Aly Cissokho,43.0,fr FRA,LB,28-109,90,0,0,0,0,0,0,0,0,1,1,0,4,1,1,0,,,Aston Villa
Joleon Lescott,16.0,eng ENG,CB,33-139,90,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,,,Aston Villa
Micah Richards,4.0,eng ENG,CB,27-192,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,Aston Villa
Alan Hutton,21.0,sct SCO,RB,31-033,75,0,0,0,0,0,0,1,0,2,1,0,3,1,0,0,,,Aston Villa
Libor Kozák,27.0,cz CZE,FW,26-217,15,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,,,Aston Villa
Brad Guzan,1.0,us USA,GK,31-115,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Aston Villa
14 Players,,,,,990,1,1,0,0,8,3,4,0,13,7,2,21,13,14,1,,,Aston Villa
