Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Papiss Cissé,9.0,sn SEN,FW,30-193,71,0,0,0,0,3,1,0,0,1,0,3,0,2,0,0,,,Newcastle United
Aleksandar Mitrović,45.0,rs SRB,FW,21-088,19,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,,,Newcastle United
Siem de Jong,10.0,nl NED,AM,26-319,62,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,,,Newcastle United
Ayoze Pérez,17.0,es ESP,"FW,MF",22-137,28,1,0,0,0,1,1,1,0,3,0,0,0,1,0,0,,,Newcastle United
Georginio Wijnaldum,5.0,nl NED,DM,25-032,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,,,Newcastle United
Jack Colback,4.0,eng ENG,DM,26-050,90,0,0,0,0,0,0,1,0,2,4,0,2,2,1,0,,,Newcastle United
Vurnon Anita,8.0,cw CUW,DM,26-253,89,0,0,0,0,0,0,0,0,3,2,0,0,3,2,0,,,Newcastle United
Yoan Gouffran,11.0,fr FRA,"FW,MF",29-202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Newcastle United
Moussa Sissoko,7.0,fr FRA,DM,26-119,90,0,0,0,0,0,0,0,0,3,0,0,9,1,1,0,,,Newcastle United
Paul Dummett,3.0,wls WAL,LB,24-078,90,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,,,Newcastle United
Fabricio Coloccini,2.0,ar ARG,CB,33-325,90,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,,,Newcastle United
Chancel Mbemba,18.0,cd COD,CB,21-127,90,0,1,0,0,1,1,0,0,0,1,0,0,1,5,0,,,Newcastle United
Daryl Janmaat,22.0,nl NED,RB,26-144,90,0,0,0,0,0,0,0,0,0,1,1,4,5,3,0,,,Newcastle United
Rob Elliot,21.0,ie IRL,GK,29-227,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Newcastle United
14 Players,,,,,990,2,2,0,0,8,4,2,0,14,11,4,17,21,19,0,,,Newcastle United
