Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Daniel Sturridge,15.0,eng ENG,FW,26-214,71,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,,,Liverpool
Divock Origi,27.0,be BEL,"FW,MF",20-350,19,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,,,Liverpool
Philippe Coutinho,10.0,br BRA,FW,23-295,90,1,0,0,0,5,2,1,0,2,0,0,8,4,1,0,,,Liverpool
James Milner,7.0,eng ENG,CM,30-089,89,0,0,0,0,1,0,0,0,0,2,0,7,3,5,0,,,Liverpool
Jordon Ibe,33.0,eng ENG,"FW,MF",20-116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Liverpool
Adam Lallana,20.0,eng ENG,LM,27-328,81,0,0,0,0,2,2,0,0,2,1,0,0,2,0,0,,,Liverpool
Joe Allen,24.0,wls WAL,MF,26-019,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Liverpool
Emre Can,23.0,de GER,CM,22-081,90,0,0,0,0,0,0,1,0,3,2,0,0,1,3,0,,,Liverpool
Jordan Henderson,14.0,eng ENG,RM,25-290,90,0,0,0,0,3,1,0,0,0,1,0,3,6,2,0,,,Liverpool
Alberto Moreno,18.0,es ESP,LB,23-272,90,0,0,0,0,1,0,0,0,0,2,0,2,3,4,0,,,Liverpool
Mamadou Sakho,17.0,fr FRA,CB,26-049,90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,Liverpool
Dejan Lovren,6.0,hr CRO,CB,26-272,90,0,0,0,0,0,0,0,0,2,3,0,0,2,3,0,,,Liverpool
Nathaniel Clyne,2.0,eng ENG,RB,24-363,90,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,,,Liverpool
Simon Mignolet,22.0,be BEL,GK,28-027,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Liverpool
14 Players,,,,,990,1,1,0,0,15,7,2,0,11,11,0,24,24,23,0,,,Liverpool
Harry Kane,10.0,eng ENG,FW,22-249,90,1,0,0,0,4,1,0,0,1,1,0,1,0,1,0,,,Tottenham Hotspur
Christian Eriksen,23.0,dk DEN,LM,24-048,90,0,1,0,0,3,2,0,0,1,0,0,7,3,0,0,,,Tottenham Hotspur
Son Heung-min,7.0,kr KOR,CM,23-269,65,0,0,0,0,3,0,0,0,2,0,1,3,0,1,0,,,Tottenham Hotspur
Nacer Chadli,22.0,be BEL,"FW,MF",26-244,25,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,,,Tottenham Hotspur
Dele Alli,20.0,eng ENG,FW,19-357,87,0,0,0,0,3,1,0,0,3,2,0,0,1,0,0,,,Tottenham Hotspur
Ryan Mason,8.0,eng ENG,MF,24-294,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Tottenham Hotspur
Mousa Dembélé,19.0,be BEL,CM,28-261,90,0,0,0,0,1,1,0,0,0,2,0,0,3,2,0,,,Tottenham Hotspur
Eric Dier,15.0,eng ENG,RM,22-078,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,Tottenham Hotspur
Danny Rose,3.0,eng ENG,LB,25-275,90,0,0,0,0,0,0,0,0,1,0,0,3,2,6,0,,,Tottenham Hotspur
Kevin Wimmer,27.0,at AUT,CB,23-139,90,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,,,Tottenham Hotspur
Toby Alderweireld,4.0,be BEL,CB,27-031,90,0,0,0,0,3,0,0,0,0,1,0,0,2,1,0,,,Tottenham Hotspur
Kyle Walker,2.0,eng ENG,RB,25-310,90,0,0,0,0,0,0,0,0,1,0,0,2,2,5,0,,,Tottenham Hotspur
Hugo Lloris,1.0,fr FRA,GK,29-098,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Tottenham Hotspur
13 Players,,,,,990,1,1,0,0,18,5,0,0,11,10,1,18,15,20,0,,,Tottenham Hotspur
