Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Jermain Defoe,18.0,eng ENG,FW,33-129,70,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,,,Sunderland
Fabio Borini,9.0,it ITA,"FW,MF",24-321,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Sunderland
Wahbi Khazri,10.0,tn TUN,LW,25-005,90,1,0,0,0,5,2,0,0,0,2,0,8,1,0,0,,,Sunderland
Yann M'Vila,21.0,fr FRA,AM,25-229,90,0,0,0,0,2,0,0,0,0,2,0,0,2,5,0,,,Sunderland
Lee Cattermole,6.0,eng ENG,AM,27-329,84,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,,,Sunderland
Ola Toivonen,20.0,se SWE,"FW,MF",29-225,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Sunderland
Dame N'Doye,10.0,sn SEN,RW,30-357,90,0,0,0,0,2,1,0,0,3,6,0,3,2,4,0,,,Sunderland
Jan Kirchhoff,27.0,de GER,DM,25-135,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Sunderland
Jack Rodwell,8.0,eng ENG,"DF,MF",24-339,76,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,,,Sunderland
Patrick van Aanholt,3.0,nl NED,LB,25-168,90,0,0,0,0,3,0,0,0,0,1,0,3,1,3,0,,,Sunderland
John O'Shea,16.0,ie IRL,CB,34-289,90,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,,,Sunderland
Lamine Koné,23.0,ci CIV,CB,27-012,90,0,0,0,0,3,2,0,0,1,0,0,0,1,4,0,,,Sunderland
DeAndre Yedlin,24.0,us USA,RB,22-219,90,0,0,0,0,0,0,1,0,1,2,0,1,3,2,0,,,Sunderland
Vito Mannone,1.0,it ITA,GK,27-348,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Sunderland
14 Players,,,,,990,1,0,0,0,21,5,2,0,7,15,2,17,14,22,0,,,Sunderland
Wayne Rooney,10.0,eng ENG,FW,30-112,90,0,0,0,0,1,0,1,0,1,0,2,1,1,0,0,,,Manchester United
Anthony Martial,11.0,fr FRA,AM,20-070,90,1,0,0,0,2,1,0,0,2,0,2,2,0,1,0,,,Manchester United
Jesse Lingard,14.0,eng ENG,AM,23-060,61,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,Manchester United
Memphis,7.0,nl NED,"FW,MF",22-000,29,0,0,0,0,4,2,0,0,2,0,0,1,0,0,0,,,Manchester United
Juan Mata,8.0,es ESP,AM,27-291,90,0,0,0,0,4,3,1,0,1,1,1,1,0,0,0,,,Manchester United
Michael Carrick,16.0,eng ENG,DM,34-200,90,0,0,0,0,1,0,1,0,2,3,0,0,2,3,0,,,Manchester United
Morgan Schneiderlin,28.0,fr FRA,DM,26-097,85,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,,,Manchester United
Will Keane,48.0,ie IRL,"FW,MF",23-033,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Manchester United
Cameron Borthwick-Jackson,43.0,eng ENG,LB,19-011,90,0,0,0,0,0,0,0,0,2,1,0,6,1,2,0,,,Manchester United
Daley Blind,17.0,nl NED,CB,25-341,90,0,0,0,0,0,0,0,0,0,1,0,7,3,2,0,,,Manchester United
Chris Smalling,12.0,eng ENG,CB,26-083,90,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,,,Manchester United
Matteo Darmian,36.0,it ITA,RB,26-073,37,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,,,Manchester United
Donald Love,37.0,sct SCO,"DF,MF",21-073,53,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,,,Manchester United
David de Gea,1.0,es ESP,GK,25-098,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,Manchester United
14 Players,,,,,990,1,0,0,0,12,6,3,0,15,6,6,22,14,14,1,,,Manchester United
