Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Sergio Agüero,10.0,ar ARG,FW,28-072,90,1,0,1,1,6,2,0,0,0,1,1,0,0,0,0,0,0,Manchester City
Nolito,9.0,es ESP,AM,29-303,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Manchester City
Jesús Navas,15.0,es ESP,"DF,FW",30-266,32,0,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,Manchester City
Raheem Sterling,7.0,eng ENG,AM,21-249,90,0,0,0,0,1,0,0,0,1,2,0,3,0,1,0,1,0,Manchester City
Kevin De Bruyne,17.0,be BEL,AM,25-046,90,0,0,0,0,5,2,0,0,3,2,0,7,0,0,0,0,0,Manchester City
David Silva,21.0,es ESP,DM,30-218,63,0,0,0,0,0,0,0,0,1,2,0,5,1,1,0,0,0,Manchester City
Fabian Delph,18.0,eng ENG,"DF,MF",26-266,27,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Manchester City
Fernandinho,25.0,br BRA,DM,31-101,90,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,Manchester City
Gaël Clichy,22.0,fr FRA,LB,31-018,79,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,Manchester City
Kelechi Iheanacho,72.0,ng NGA,"FW,MF",19-315,11,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,Manchester City
Aleksandar Kolarov,11.0,rs SRB,CB,30-277,90,0,0,0,0,0,0,1,0,2,2,0,0,0,2,0,0,0,Manchester City
John Stones,24.0,eng ENG,CB,22-077,90,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,Manchester City
Bacary Sagna,3.0,fr FRA,RB,33-181,90,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Manchester City
Willy Caballero,13.0,ar ARG,GK,34-320,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester City
14 Players,,,,,990,1,0,1,1,16,4,1,0,12,13,1,24,4,11,0,1,0,Manchester City
