Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Harry Kane,10.0,eng ENG,FW,22-151,90,2,0,1,1,4,2,0,0,0,1,1,1,0,3,0,,,Tottenham Hotspur
Érik Lamela,11.0,ar ARG,AM,23-297,90,0,0,0,0,3,2,0,0,0,3,1,6,4,2,0,,,Tottenham Hotspur
Christian Eriksen,23.0,dk DEN,AM,23-315,71,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,,,Tottenham Hotspur
Tom Carroll,28.0,eng ENG,MF,23-212,19,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,Tottenham Hotspur
Dele Alli,20.0,eng ENG,AM,19-259,78,0,1,0,0,4,3,0,0,0,5,0,1,2,2,0,,,Tottenham Hotspur
Son Heung-min,7.0,kr KOR,"FW,MF",23-171,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,Tottenham Hotspur
Mousa Dembélé,19.0,be BEL,DM,28-163,85,0,0,0,0,0,0,0,0,1,1,0,0,2,4,0,,,Tottenham Hotspur
Nacer Chadli,22.0,be BEL,"FW,MF",26-146,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Tottenham Hotspur
Eric Dier,15.0,eng ENG,DM,21-345,90,0,0,0,0,0,0,1,0,2,2,0,2,0,1,0,,,Tottenham Hotspur
Ben Davies,33.0,wls WAL,LB,22-246,90,0,1,0,0,0,0,0,0,0,1,0,0,3,6,0,,,Tottenham Hotspur
Jan Vertonghen,5.0,be BEL,CB,28-246,90,0,0,0,0,1,1,0,0,1,0,0,0,1,2,0,,,Tottenham Hotspur
Toby Alderweireld,4.0,be BEL,CB,26-299,90,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,,Tottenham Hotspur
Kyle Walker,2.0,eng ENG,RB,25-212,90,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,,,Tottenham Hotspur
Hugo Lloris,1.0,fr FRA,GK,29-000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Tottenham Hotspur
14 Players,,,,,990,3,2,1,1,15,10,1,0,4,13,3,18,15,21,0,,,Tottenham Hotspur
