Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Daniel Sturridge,15.0,eng ENG,FW,26-235,90,1,0,0,0,3,2,0,0,0,2,1,0,0,1,0,,,Liverpool
Roberto Firmino,11.0,br BRA,LM,24-204,90,0,0,0,0,1,0,0,0,1,1,1,3,2,1,0,,,Liverpool
Adam Lallana,20.0,eng ENG,FW,27-349,82,1,0,0,0,2,1,0,0,2,1,1,5,3,1,0,,,Liverpool
Sheyi Ojo,54.0,eng ENG,"FW,MF",18-309,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,Liverpool
Joe Allen,24.0,wls WAL,CM,26-040,71,0,0,0,0,1,1,0,0,1,5,0,0,2,2,0,,,Liverpool
Lucas Leiva,21.0,br BRA,MF,29-105,19,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,,,Liverpool
James Milner,7.0,eng ENG,CM,30-110,90,0,0,0,0,1,0,1,0,2,2,0,10,1,1,0,,,Liverpool
Kevin Stewart,35.0,jm JAM,RM,22-229,90,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,,,Liverpool
Alberto Moreno,18.0,es ESP,LB,23-293,90,0,2,0,0,0,0,0,0,1,0,0,0,3,3,0,,,Liverpool
Kolo Touré,4.0,ci CIV,CB,35-035,90,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,,,Liverpool
Dejan Lovren,6.0,hr CRO,CB,26-293,90,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,Liverpool
Connor Randall,56.0,eng ENG,RB,20-185,70,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,,,Liverpool
Philippe Coutinho,10.0,br BRA,"FW,MF",23-316,20,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,,,Liverpool
Simon Mignolet,22.0,be BEL,GK,28-048,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Liverpool
14 Players,,,,,990,2,2,0,0,13,4,1,0,8,16,3,20,21,15,0,,,Liverpool
