Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Diego Costa,19.0,es ESP,FW,27-143,90,0,1,0,0,4,0,1,0,2,1,0,0,1,0,0,,,Chelsea
Pedro,11.0,es ESP,AM,28-214,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chelsea
Oscar,8.0,br BRA,"FW,MF",24-171,84,0,0,0,0,2,2,0,0,0,0,0,3,0,1,0,,,Chelsea
Eden Hazard,10.0,be BEL,AM,25-051,89,0,0,0,0,2,0,0,0,0,1,1,4,1,0,0,,,Chelsea
Nemanja Matić,21.0,rs SRB,MF,27-210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chelsea
Willian,22.0,br BRA,AM,27-202,90,0,1,0,0,1,0,0,0,3,4,0,5,1,0,0,,,Chelsea
John Obi Mikel,12.0,ng NGA,DM,28-311,90,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,,,Chelsea
Cesc Fàbregas,4.0,es ESP,DM,28-299,90,1,0,0,0,2,1,0,0,1,1,0,4,4,1,0,,,Chelsea
Baba Rahman,6.0,gh GHA,LB,21-240,45,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,,,Chelsea
Kenedy,16.0,br BRA,"FW,MF",20-019,45,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,,,Chelsea
Branislav Ivanović,2.0,rs SRB,CB,32-005,90,1,0,0,0,1,1,0,0,2,2,0,0,1,2,0,,,Chelsea
Gary Cahill,24.0,eng ENG,CB,30-070,90,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,Chelsea
César Azpilicueta,28.0,es ESP,RB,26-183,90,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,,,Chelsea
Thibaut Courtois,13.0,be BEL,GK,23-292,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chelsea
14 Players,,,,,990,2,2,0,0,16,4,1,0,11,10,2,23,13,7,0,,,Chelsea
