Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Fraizer Campbell,9.0,eng ENG,FW,28-041,56,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,,,Leicester City
Patrick Bamford,8.0,eng ENG,"FW,MF",22-049,34,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,,,Leicester City
Yannick Bolasie,10.0,cd COD,AM,26-153,90,0,0,0,0,2,0,0,0,1,1,0,7,0,0,0,,,Leicester City
Bakary Sako,26.0,ml MLI,AM,27-181,90,0,0,0,0,1,1,0,0,2,3,1,6,1,1,0,,,Leicester City
Jason Puncheon,42.0,eng ENG,AM,29-128,67,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,,,Leicester City
Wilfried Zaha,11.0,ci CIV,"FW,MF",22-348,23,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,,,Leicester City
James McArthur,18.0,sct SCO,DM,28-017,90,0,0,0,0,1,0,0,0,2,0,0,1,4,5,0,,,Leicester City
Yohan Cabaye,7.0,fr FRA,DM,29-283,90,0,0,0,0,2,1,0,0,0,0,0,2,1,3,0,,,Leicester City
Martin Kelly,34.0,eng ENG,RB,25-180,90,0,0,0,0,0,0,0,0,1,1,0,3,4,0,0,,,Leicester City
Brede Hangeland,4.0,no NOR,CB,34-126,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Leicester City
Scott Dann,6.0,eng ENG,CB,28-252,90,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,,,Leicester City
Adrian Mariappa,3.0,jm JAM,LB,29-021,75,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,,,Leicester City
Mile Jedinak,15.0,au AUS,MF,31-082,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Leicester City
Wayne Hennessey,13.0,wls WAL,GK,28-273,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Leicester City
14 Players,,,,,990,0,0,0,0,9,4,1,0,11,7,3,23,14,16,0,,,Leicester City
Fraizer Campbell,9.0,eng ENG,FW,28-041,56,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,,,Crystal Palace
Patrick Bamford,8.0,eng ENG,"FW,MF",22-049,34,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,,,Crystal Palace
Yannick Bolasie,10.0,cd COD,AM,26-153,90,0,0,0,0,2,0,0,0,1,1,0,7,0,0,0,,,Crystal Palace
Bakary Sako,26.0,ml MLI,AM,27-181,90,0,0,0,0,1,1,0,0,2,3,1,6,1,1,0,,,Crystal Palace
Jason Puncheon,42.0,eng ENG,AM,29-128,67,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,,,Crystal Palace
Wilfried Zaha,11.0,ci CIV,"FW,MF",22-348,23,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,,,Crystal Palace
James McArthur,18.0,sct SCO,DM,28-017,90,0,0,0,0,1,0,0,0,2,0,0,1,4,5,0,,,Crystal Palace
Yohan Cabaye,7.0,fr FRA,DM,29-283,90,0,0,0,0,2,1,0,0,0,0,0,2,1,3,0,,,Crystal Palace
Martin Kelly,34.0,eng ENG,RB,25-180,90,0,0,0,0,0,0,0,0,1,1,0,3,4,0,0,,,Crystal Palace
Brede Hangeland,4.0,no NOR,CB,34-126,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Crystal Palace
Scott Dann,6.0,eng ENG,CB,28-252,90,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,,,Crystal Palace
Adrian Mariappa,3.0,jm JAM,LB,29-021,75,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,,,Crystal Palace
Mile Jedinak,15.0,au AUS,MF,31-082,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Crystal Palace
Wayne Hennessey,13.0,wls WAL,GK,28-273,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Crystal Palace
14 Players,,,,,990,0,0,0,0,9,4,1,0,11,7,3,23,14,16,0,,,Crystal Palace
