Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Enner Valencia,11.0,ec ECU,FW,26-090,85,0,1,0,0,3,0,0,0,0,3,2,0,2,1,0,,,West Ham United
Victor Moses,20.0,ng NGA,"DF,FW",25-052,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,West Ham United
Dimitri Payet,27.0,fr FRA,FW,28-310,90,0,0,0,0,2,2,0,0,0,2,1,8,0,0,0,,,West Ham United
Michail Antonio,30.0,jm JAM,FW,25-311,88,1,0,0,0,5,1,0,0,0,1,2,3,2,1,0,,,West Ham United
Nikica Jelavić,26.0,hr CRO,FW,30-159,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,West Ham United
Mark Noble,16.0,eng ENG,CM,28-270,90,0,1,0,0,2,1,1,0,3,1,0,0,1,0,0,,,West Ham United
Alexandre Song,4.0,cm CMR,CM,28-146,90,0,0,0,0,1,0,1,0,3,1,0,0,3,2,0,,,West Ham United
Cheikhou Kouyaté,8.0,sn SEN,CM,26-043,89,1,0,0,0,6,2,0,0,2,1,0,0,2,1,0,,,West Ham United
Pedro Obiang,14.0,gq EQG,MF,23-312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,West Ham United
Aaron Cresswell,3.0,eng ENG,LB,26-049,90,0,0,0,0,1,0,0,0,0,1,0,5,0,2,0,,,West Ham United
Winston Reid,2.0,nz NZL,CB,27-214,90,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,,,West Ham United
James Collins,19.0,wls WAL,CB,32-163,90,0,0,0,0,1,0,1,0,1,0,0,0,2,2,0,,,West Ham United
James Tomkins,5.0,eng ENG,RB,26-310,90,0,0,0,0,3,0,0,0,0,0,0,3,2,4,0,,,West Ham United
Adrián,13.0,es ESP,GK,29-030,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,West Ham United
14 Players,,,,,990,2,2,0,0,26,6,3,0,9,11,5,20,14,17,0,,,West Ham United
